"dup_slug","dup_id","canonical_slug","canonical_id","name","country_code","action","reason","aliases_added"
"radio-rossii-radio-russia-1","68a8c4a8bd66579311ab8be4","radio-rossii-radio-russia","68a8c4a8bd66579311ab8be5","Радио России (Radio Russia)","RU","merge-into-canonical","noindex-dup-with-1-sibling","radio-rossii-radio-russia-1|radio-russia"
"k5-news-fm-bacolod-1","68a8c477bd66579311ab122f","k5-news-fm-bacolod","68a8c477bd66579311ab122e","K5 News FM Bacolod","PH","merge-into-canonical","noindex-dup-with-1-sibling","k5-news-fm-bacolod-1"
"techno-fm-ca-192k-mp3","68a8c49ebd66579311ab732e","","","Techno.FM (CA) 192k MP3","CA","leave-410","no-canonical-sibling",""
"exclusively-kate-bush-1","68a8c46fbd66579311aafd8c","","","Exclusively Kate Bush","AE","leave-410","no-canonical-sibling",""
"somafm-space-station-soma-64k-aac","68a8c49bbd66579311ab6c9c","","","SomaFM Space Station Soma (64k AAC)","US","leave-410","no-canonical-sibling",""
"magic-disco-radio-2","68a8c47dbd66579311ab221b","","","Magic Disco Rádió","HU","leave-410","no-canonical-sibling",""
"highway-61-internet-radio-hobart-mp3","68a8c474bd66579311ab0a03","","","Highway 61 Internet Radio - Hobart (MP3)","AU","leave-410","no-canonical-sibling",""
"red-92-1","68a8c496bd66579311ab600d","red-92","68a8c496bd66579311ab600c","Red 92","AR","merge-into-canonical","noindex-dup-with-1-sibling","red-92-1"
"arhea-org-1","68a8c461bd66579311aadb3e","arhea-org","68a8c461bd66579311aadb3d","ARHEA ORG","BG","merge-into-canonical","noindex-dup-with-1-sibling","arhea-org-1"
"la-pachanguera-fm-1","68a8c47abd66579311ab1ad7","la-pachanguera-fm","68a8c47abd66579311ab1ad6","La Pachanguera FM","CO","merge-into-canonical","noindex-dup-with-1-sibling","la-pachanguera-fm-1"
"river-94-9-1","68a8c496bd66579311ab6223","river-94-9","68a8c496bd66579311ab6222","River 94.9","AU","merge-into-canonical","noindex-dup-with-1-sibling","river-94-9-1|river-949-1"
"australian-digital-radio-network-katy-perry-mp3","68a8c462bd66579311aadd34","","","Australian Digital Radio Network - Katy Perry (MP3)","AU","leave-410","no-canonical-sibling",""
"1mix-radio-house-uk-32kb-aac","68a8c45abd66579311aacd35","","","1Mix Radio - House (UK) 32kb aac+","GB","leave-410","no-canonical-sibling",""
"smooth-chill-uk-48k-aac","68a8c49bbd66579311ab6b6b","","","Smooth Chill (UK) 48k AAC+","GB","leave-410","no-canonical-sibling",""
"thentamilradio-1","68a8c49ebd66579311ab7584","thentamilradio","68a8c49ebd66579311ab7583","thentamilradio","IN","merge-into-canonical","noindex-dup-with-1-sibling","thentamilradio-1"
"nashe-radio-2-0-1","68a8c4a6bd66579311ab89cc","","","Наше радио 2.0","RU","leave-410","no-canonical-sibling",""
"remix-partybreaks-your-house-edm-hiphop-rnb-techno-techhouse-top-40-charts-latin-dj-mixtape-radio","68a8c458bd66579311aac8fd","","","# REMIX & PARTYBREAKS - Your House - EDM - HipHop - RnB - Techno - TechHouse - Top 40 Charts - Latin - DJ Mixtape RADIO","DE","leave-410","no-canonical-sibling",""
"cro-dvojka-1","68a8c46abd66579311aaf13a","cro-dvojka","68a8c46abd66579311aaf138","ČRo Dvojka","CZ","merge-into-canonical","noindex-dup-with-1-sibling","cro-dvojka-1|ro-dvojka-2"
"radio-bob-unplugged-1","68a8c488bd66579311ab3dc7","","","Radio Bob! unplugged","DE","leave-410","no-canonical-sibling",""
"radio-ultiem-1","68a8c493bd66579311ab588d","radio-ultiem","68a8c493bd66579311ab588c","Radio Ultiem","NL","merge-into-canonical","noindex-dup-with-1-sibling","radio-ultiem-1"
"somafm-lush-128k-aac","6924cc77495dd2a8e2a584fd","","","SomaFM Lush (128k AAC)","US","leave-410","no-canonical-sibling",""
"music-ward-1","68a8c480bd66579311ab28a0","music-ward","68a8c480bd66579311ab289f","Music Ward","GR","merge-into-canonical","noindex-dup-with-1-sibling","music-ward-1"
"australian-digital-radio-network-country-hits-of-2014-mp3","68a8c461bd66579311aadcc5","","","Australian Digital Radio Network - Country Hits of 2014 (MP3)","AU","leave-410","no-canonical-sibling",""
"somafm-n5md-32k-aac","68a8c49bbd66579311ab6c85","","","SomaFM n5MD (32k AAC)","US","leave-410","no-canonical-sibling",""
"0-n-new-wave-on-radio-1","68a8c458bd66579311aac7f4","0-n-new-wave-on-radio","68a8c458bd66579311aac7f3","- 0 N - New Wave on Radio","DE","merge-into-canonical","noindex-dup-with-1-sibling","0-n-new-wave-on-radio-1"
"radio-chocolate-rock-pop-1","68a8c48abd66579311ab4187","radio-chocolate-rock-pop","68a8c48abd66579311ab4186","Radio Chocolate Rock & Pop","PE","merge-into-canonical","noindex-dup-with-1-sibling","radio-chocolate-rock-pop-1"
"hrt-radio-sljeme-mp3","68a8c475bd66579311ab0c76","","","HRT Radio Sljeme (mp3)","HR","leave-410","no-canonical-sibling",""
"pioner-fm-3","68a8c4a6bd66579311ab8a39","","","Пионер ФМ","RU","leave-410","no-canonical-sibling",""
"rebel-fm-logan-90-5-fm-aac","68a8c496bd66579311ab5fdb","","","Rebel FM - Logan - 90.5 FM (AAC)","AU","leave-410","no-canonical-sibling",""
"radio-equinoxe-1","68a8c48bbd66579311ab44d5","radio-equinoxe","68a8c48bbd66579311ab44d4","Radio Equinoxe","FR","merge-into-canonical","noindex-dup-with-1-sibling","radio-equinoxe-1"
"blasmusikradio-mit-bernd-1","68a8c464bd66579311aae281","blasmusikradio-mit-bernd","68a8c458bd66579311aac58a","Blasmusikradio mit Bernd","DE","merge-into-canonical","noindex-dup-with-1-sibling","blasmusikradio-mit-bernd-1"
"volna-fm-1","68a8c4a6bd66579311ab8823","","","Волна FM","RU","leave-410","no-canonical-sibling",""
"jiang-xi-gu-shi-guang-bo-1","68a8c4abbd66579311ab92e8","jiang-xi-gu-shi-guang-bo","68a8c4abbd66579311ab92e7","江西故事广播","CN","merge-into-canonical","noindex-dup-with-1-sibling","jiang-xi-gu-shi-guang-bo-1|-661"
"star-radio-1","68a8c49bbd66579311ab6ea7","","","Star Radio","GR","leave-410","no-canonical-sibling",""
"radio-activa-89-7-hermosillo-89-7-fm-xhedl-fm-grupo-radio-sa-hermosillo-sonora-1","68a8c458bd66579311aac6c0","","","Radio Activa 89.7 (Hermosillo) - 89.7 FM - XHEDL-FM - Grupo RADIO SA - Hermosillo, Sonora","MX","leave-410","no-canonical-sibling",""
"2st-southern-highlands-102-9-fm-aac","68a8c45cbd66579311aace1c","","","2ST - Southern Highlands - 102.9 FM (AAC)","AU","leave-410","no-canonical-sibling",""
"bijelo-plavi-radio-1","68a8c464bd66579311aae236","","","Bijelo-plavi radio","HR","leave-410","no-canonical-sibling",""
"university-radio-york-1","68a8c49fbd66579311ab7988","university-radio-york","68a8c49fbd66579311ab7987","University Radio York","GB","merge-into-canonical","noindex-dup-with-1-sibling","university-radio-york-1"
"sapphire-fm-1","68a8c499bd66579311ab686e","sapphire-fm","68a8c499bd66579311ab686d","Sapphire FM","AU","merge-into-canonical","noindex-dup-with-1-sibling","sapphire-fm-1"
"radio-citta-fujiko-1","68a8c48abd66579311ab41b6","radio-citta-fujiko","68a8c48abd66579311ab41b8","Radio Città Fujiko","IT","merge-into-canonical","noindex-dup-with-1-sibling","radio-citta-fujiko-1|radio-citt-fujiko"
"hip-hop-1","68a8c474bd66579311ab0a0e","","","hip hop","ER","leave-410","no-canonical-sibling",""
"conquista-webstation-brazil-1","68a8c468bd66579311aaefcd","conquista-webstation-brazil","68a8c468bd66579311aaefcc","Conquista WebStation Brazil","BR","merge-into-canonical","noindex-dup-with-1-sibling","conquista-webstation-brazil-1"
"rose-city-fm-warwick-89-3-fm-mp3","68a8c498bd66579311ab6538","","","Rose City FM - Warwick - 89.3 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"fluxfm-kool-kids-1","68a8c46fbd66579311ab0069","fluxfm-kool-kids","68a8c46fbd66579311ab0068","FluxFM - Kool Kids","DE","merge-into-canonical","noindex-dup-with-1-sibling","fluxfm-kool-kids-1|fluxfm-kool-kids-2"
"fluxfm-kool-kids-2","68a8c46fbd66579311ab006a","fluxfm-kool-kids","68a8c46fbd66579311ab0068","FluxFM - Kool Kids","DE","merge-into-canonical","noindex-dup-with-1-sibling","fluxfm-kool-kids-1|fluxfm-kool-kids-2"
"australian-digital-radio-network-michael-jackson-mp3","68a8c462bd66579311aadd45","","","Australian Digital Radio Network - Michael Jackson (MP3)","AU","leave-410","no-canonical-sibling",""
"russkoe-radio-kipr-1","68a8c4a8bd66579311ab8d30","russkoe-radio-kipr","68a8c4a8bd66579311ab8d2f","РУССКОЕ РАДИО КИПР","CY","merge-into-canonical","noindex-dup-with-1-sibling","russkoe-radio-kipr-1|-395"
"star-102-7-cairns-102-7-fm-aac","68a8c49bbd66579311ab6e57","","","Star 102.7 - Cairns - 102.7 FM (AAC+)","AU","leave-410","no-canonical-sibling",""
"antena-2-aac","68a8c460bd66579311aad97f","","","Antena 2 (AAC)","PT","leave-410","no-canonical-sibling",""
"antena-2-aac-1","68a8c460bd66579311aad980","","","Antena 2 (AAC)","PT","leave-410","no-canonical-sibling",""
"103-the-eye-1","68a8c45abd66579311aacb40","103-the-eye","68a8c45abd66579311aacb3f","103 The Eye","GB","merge-into-canonical","noindex-dup-with-1-sibling","103-the-eye-1"
"sleep-radio-1","68a8c49bbd66579311ab6b1d","","","Sleep Radio","NZ","leave-410","no-canonical-sibling",""
"sleep-radio-2","68a8c49bbd66579311ab6b1e","","","Sleep Radio","NZ","leave-410","no-canonical-sibling",""
"90-1-nbc-fm-narwee-90-1-fm-mp3","68a8c45cbd66579311aad073","","","90.1 NBC FM - Narwee - 90.1 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"love-radio-legazpi-1","68a8c47dbd66579311ab2092","love-radio-legazpi","68a8c47dbd66579311ab2091","Love Radio Legazpi","PH","merge-into-canonical","noindex-dup-with-1-sibling","love-radio-legazpi-1"
"radio-wmw-1","68a8c493bd66579311ab5a51","radio-wmw","68a8c493bd66579311ab5a50","Radio WMW","DE","merge-into-canonical","noindex-dup-with-1-sibling","radio-wmw-1"
"crnet-hits-128","68a8c46abd66579311aaf12f","","","CRnet Hits (128)","US","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-old-time-radio-channel-3-non-fiction-comedy-western-history-mp3","68a8c462bd66579311aadd5b","","","Australian Digital Radio Network - Old Time Radio Channel 3 - Non Fiction, Comedy, Western, History (MP3)","AU","leave-410","no-canonical-sibling",""
"klassika-zhanra-1","68a8c4a6bd66579311ab8923","klassika-zhanra","68a8c4a6bd66579311ab8924","Классика жанра","RU","merge-into-canonical","noindex-dup-with-1-sibling","klassika-zhanra-1|-1638"
"mousikos-98-6-2","68a8c47fbd66579311ab27b4","mousikos-98-6","68a8c47fbd66579311ab27b3","Mousikos 98.6","GR","merge-into-canonical","noindex-dup-with-1-sibling","mousikos-98-6-2|mousikos-986-2"
"alr-jazz-radio-1","68a8c45fbd66579311aad7e4","","","ALR Jazz Radio","JP","leave-410","no-canonical-sibling",""
"sunshine-live-classic-vocal-house-1","68a8c49cbd66579311ab7059","sunshine-live-classic-vocal-house","68a8c49cbd66579311ab7058","sunshine live - Classic & Vocal House","DE","merge-into-canonical","noindex-dup-with-1-sibling","sunshine-live-classic-vocal-house-1"
"polynesie-1ere-1","68a8c485bd66579311ab33ee","polynesie-1ere","68a8c485bd66579311ab33ed","Polynésie 1ère","PF","merge-into-canonical","noindex-dup-with-1-sibling","polynesie-1ere-1|polynsie-1re-1"
"phate-1","68a8c483bd66579311ab325f","phate","68a8c483bd66579311ab325e","Phate","TW","merge-into-canonical","noindex-dup-with-1-sibling","phate-1"
"fritz-1","68a8c470bd66579311ab043c","fritz","68a8c470bd66579311ab043b","Fritz","DE","merge-into-canonical","noindex-dup-with-1-sibling","fritz-1"
"australian-digital-radio-network-2000s-noughties-pop-number-1s-mp3","68a8c461bd66579311aadc78","","","Australian Digital Radio Network - 2000s Noughties Pop Number 1s (MP3)","AU","leave-410","no-canonical-sibling",""
"mega-fm-1","68a8c47ebd66579311ab2489","","","Mega FM","UY","leave-410","no-canonical-sibling",""
"radio-alfa-lombardia-1","68a8c487bd66579311ab3a26","radio-alfa-lombardia","68a8c487bd66579311ab3a25","Radio Alfa Lombardia","IT","merge-into-canonical","noindex-dup-with-1-sibling","radio-alfa-lombardia-1|radio-alfa-lombardia-2"
"radio-alfa-lombardia-2","68a8c487bd66579311ab3a27","radio-alfa-lombardia","68a8c487bd66579311ab3a25","Radio Alfa Lombardia","IT","merge-into-canonical","noindex-dup-with-1-sibling","radio-alfa-lombardia-1|radio-alfa-lombardia-2"
"interstacja-oldies-1","68a8c475bd66579311ab0ee2","interstacja-oldies","68a8c475bd66579311ab0ee1","InterStacja - Oldies","PL","merge-into-canonical","noindex-dup-with-1-sibling","interstacja-oldies-1"
"australian-digital-radio-network-country-mp3","68a8c461bd66579311aadcc0","","","Australian Digital Radio Network - Country (MP3)","AU","leave-410","no-canonical-sibling",""
"radio-isa-grenoble-1","68a8c48dbd66579311ab48d5","radio-isa-grenoble","68a8c48dbd66579311ab48d4","Radio ISA Grenoble","FR","merge-into-canonical","noindex-dup-with-1-sibling","radio-isa-grenoble-1"
"guitar-jazz-1","68a8c472bd66579311ab07fa","guitar-jazz","68a8c472bd66579311ab07fb","Guitar Jazz","RU","merge-into-canonical","noindex-dup-with-1-sibling","guitar-jazz-1"
"arabella-80s-1","68a8c461bd66579311aadaf9","arabella-80s","68a8c461bd66579311aadaf8","Arabella 80s","DE","merge-into-canonical","noindex-dup-with-1-sibling","arabella-80s-1"
"insomnia-theater-1","68a8c475bd66579311ab0e9f","insomnia-theater","68a8c475bd66579311ab0e9e","Insomnia Theater","US","merge-into-canonical","noindex-dup-with-1-sibling","insomnia-theater-1|insomnia-theater-2"
"insomnia-theater-2","68a8c475bd66579311ab0ea0","insomnia-theater","68a8c475bd66579311ab0e9e","Insomnia Theater","US","merge-into-canonical","noindex-dup-with-1-sibling","insomnia-theater-1|insomnia-theater-2"
"somafm-underground-80s-32k-aac","68a8c49bbd66579311ab6cb7","","","SomaFM Underground 80s (32k AAC)","US","leave-410","no-canonical-sibling",""
"maibus-radio-1","68a8c47dbd66579311ab2254","maibus-radio","68a8c47dbd66579311ab2253","MaiBus Radio","NL","merge-into-canonical","noindex-dup-with-1-sibling","maibus-radio-1"
"radio-vinci-autoroutes-107-7-sud-ouest-1","68a8c493bd66579311ab599f","","","Radio VINCI Autoroutes 107.7 Sud Ouest","FR","leave-410","no-canonical-sibling",""
"radio-vinci-autoroutes-107-7-sud-ouest-2","68a8c493bd66579311ab59a0","","","Radio VINCI Autoroutes 107.7 Sud Ouest","FR","leave-410","no-canonical-sibling",""
"rma-antilles-le-son-des-iles-1","68a8c496bd66579311ab624c","","","RMA ANTILLES - Le Son des iles","FR","leave-410","no-canonical-sibling",""
"radio-karl-marx-stadt-1","6924cc69495dd2a8e2a583a9","radio-karl-marx-stadt","6924cc69495dd2a8e2a583a8","Radio Karl-Marx-Stadt","DE","merge-into-canonical","noindex-dup-with-1-sibling","radio-karl-marx-stadt-1|radio-karl-marx-stadt-2"
"radio-karl-marx-stadt-2","6924cc69495dd2a8e2a583aa","radio-karl-marx-stadt","6924cc69495dd2a8e2a583a8","Radio Karl-Marx-Stadt","DE","merge-into-canonical","noindex-dup-with-1-sibling","radio-karl-marx-stadt-1|radio-karl-marx-stadt-2"
"radio-plus-warszawa-1","68a8c490bd66579311ab510d","radio-plus-warszawa","68a8c490bd66579311ab510c","Radio Plus Warszawa","PL","merge-into-canonical","noindex-dup-with-1-sibling","radio-plus-warszawa-1"
"landeswelle-grillwelle-1","68a8c47bbd66579311ab1c22","","","Landeswelle Grillwelle","DE","leave-410","no-canonical-sibling",""
"radio-riperam-1","68a8c491bd66579311ab5360","radio-riperam","68a8c491bd66579311ab535f","Radio RiperAM","RU","merge-into-canonical","noindex-dup-with-1-sibling","radio-riperam-1"
"dw-news-1","68a8c46cbd66579311aaf734","","","DW News","UG","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-only-mozart-mp3","68a8c462bd66579311aadd5e","","","Australian Digital Radio Network - Only Mozart (MP3)","AU","leave-410","no-canonical-sibling",""
"cbn-recife-1","68a8c465bd66579311aae801","cbn-recife","68a8c465bd66579311aae800","CBN Recife","BR","merge-into-canonical","noindex-dup-with-1-sibling","cbn-recife-1"
"la-comadre-orizaba-100-3-fm-xhpp-fm-grupo-radio-digital-orizaba-ve-1","68a8c47abd66579311ab19a3","la-comadre-orizaba-100-3-fm-xhpp-fm-grupo-radio-digital-orizaba-ve","68a8c47abd66579311ab19a2","La Comadre (Orizaba) - 100.3 FM - XHPP-FM - Grupo Radio Digital - Orizaba, VE","MX","merge-into-canonical","noindex-dup-with-1-sibling","la-comadre-orizaba-100-3-fm-xhpp-fm-grupo-radio-digital-orizaba-ve-1|la-comadre-orizaba-1003-fm-xhpp-fm-grupo-radio-digital-orizaba-ve-1"
"radio102-1","68a8c495bd66579311ab5b6a","radio102","68a8c495bd66579311ab5b69","Radio102","NO","merge-into-canonical","noindex-dup-with-1-sibling","radio102-1"
"98-5-the-cat-1","68a8c45ebd66579311aad286","98-5-the-cat","68a8c45ebd66579311aad287","98.5 The Cat","US","merge-into-canonical","noindex-dup-with-1-sibling","98-5-the-cat-1|985-the-cat"
"radio-tornagaleones-105-3-1","68a8c493bd66579311ab580f","radio-tornagaleones-105-3","68a8c493bd66579311ab5810","Radio Tornagaleones 105.3","CL","merge-into-canonical","noindex-dup-with-1-sibling","radio-tornagaleones-105-3-1|radio-tornagaleones-1053"
"abc-radio-australia-mp3","68a8c45ebd66579311aad3b1","","","ABC Radio Australia (MP3)","AU","leave-410","no-canonical-sibling",""
"blur-fm-1","68a8c464bd66579311aae306","","","Blur fm","AR","leave-410","no-canonical-sibling",""
"power-99-1","68a8c485bd66579311ab3499","power-99","68a8c485bd66579311ab3498","Power 99","US","merge-into-canonical","noindex-dup-with-1-sibling","power-99-1"
"bsj-1","68a8c464bd66579311aae4b4","","","BSJ","GB","leave-410","no-canonical-sibling",""
"delta-blues-1","68a8c46abd66579311aaf39b","delta-blues","68a8c46abd66579311aaf39c","Delta Blues","RU","merge-into-canonical","noindex-dup-with-1-sibling","delta-blues-1"
"98-3-the-vibe-1","68a8c45ebd66579311aad27b","98-3-the-vibe","68a8c45ebd66579311aad27c","98.3 The Vibe","US","merge-into-canonical","noindex-dup-with-1-sibling","98-3-the-vibe-1|983-the-vibe"
"alles-oberkrain-1","68a8c45fbd66579311aad75f","alles-oberkrain","68a8c45fbd66579311aad75e","Alles Oberkrain","DE","merge-into-canonical","noindex-dup-with-1-sibling","alles-oberkrain-1"
"australian-digital-radio-network-european-music-mp3","68a8c461bd66579311aadcfd","","","Australian Digital Radio Network - European Music (MP3)","AU","leave-410","no-canonical-sibling",""
"bath-sound-1","68a8c462bd66579311aadf19","bath-sound","68a8c462bd66579311aadf18","Bath Sound","GB","merge-into-canonical","noindex-dup-with-1-sibling","bath-sound-1"
"gente-radio-1","68a8c472bd66579311ab05fa","gente-radio","68a8c472bd66579311ab05f9","Gente Radio","ES","merge-into-canonical","noindex-dup-with-1-sibling","gente-radio-1"
"get-ready-to-rock-1","68a8c472bd66579311ab060e","","","Get Ready to Rock","GB","leave-410","no-canonical-sibling",""
"vrt-radio-2-antwerpen-aac","68a8c4a1bd66579311ab7c4a","","","VRT Radio 2 Antwerpen - AAC","BE","leave-410","no-canonical-sibling",""
"rpr1-90er-dance-1","68a8c498bd66579311ab659d","rpr1-90er-dance","68a8c498bd66579311ab659c","RPR1. 90er Dance","DE","merge-into-canonical","noindex-dup-with-1-sibling","rpr1-90er-dance-1"
"dfm-radio-1","68a8c46abd66579311aaf474","","","DFM Radio","RW","leave-410","no-canonical-sibling",""
"fluxfm-sachsen-1","68a8c470bd66579311ab00a2","fluxfm-sachsen","68a8c470bd66579311ab00a1","FluxFM Sachsen","DE","merge-into-canonical","noindex-dup-with-1-sibling","fluxfm-sachsen-1|fluxfm-sachsen-2"
