"slug","name","country","action","reason","new_slug","eligible_languages"
"matryoshkafm","matryoshka.fm","The United Kingdom Of Great Britain And Northern Ireland","slug-rewrite+mark-noindex","old=matryoshkafm → new=matryoshka-fm-1 ; junk:duplicate-of:matryoshka-fm","matryoshka-fm-1","en|ru"
"mxima-975-fm-cancn","Máxima 97.5 FM Cancún","Mexico","slug-rewrite","old=mxima-975-fm-cancn → new=maxima-97-5-fm-cancun","maxima-97-5-fm-cancun","en|es"
"mb-music-radio-1","MB MUSIC RADIO","Romania","slug-rewrite+mark-noindex","old=mb-music-radio-1 → new=mb-music-radio-1 ; junk:duplicate-of:mb-music-radio","mb-music-radio-1","en|ro"
"mbc-loud-943-fm","MBC Loud 94.3 FM","Saudi Arabia","slug-rewrite","old=mbc-loud-943-fm → new=mbc-loud-94-3-fm","mbc-loud-94-3-fm","en|ar"
"mega-fm-villahermosa-949-fm-xhtvh-fm-corat-comisin-de-radio-y-televisin-de-tabasco-villahermosa-tabasco","Mega FM (Villahermosa) - 94.9 FM - XHTVH-FM - CORAT (Comisión de Radio y Televisión de Tabasco) - Villahermosa,  Tabasco","Mexico","slug-rewrite","old=mega-fm-villahermosa-949-fm-xhtvh-fm-corat-comisin-de-radio-y-televisin-de-tabasco-villahermosa-tabasco → new=mega-fm-villahermosa-94-9-fm-xhtvh-fm-corat-comision-de-radio-y-television-de-tabasco-villahermosa-tabasco","mega-fm-villahermosa-94-9-fm-xhtvh-fm-corat-comision-de-radio-y-television-de-tabasco-villahermosa-tabasco","en|es"
"melodic-house-techno-technoloversfm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-126-128-124-beats-per-minute-bpm","Melodic House & Techno @ Technolovers.FM (Chillout, Beach, Festival, Sundowner, Relax, Ibiza, Sea, Ocean Music,  126, 128, 124 Beats per Minute , BPM)","Germany","slug-rewrite","old=melodic-house-techno-technoloversfm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-126-128-124-beats-per-minute-bpm → new=melodic-house-techno-technolovers-fm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-126-128-124-beats-per-minute-bpm","melodic-house-techno-technolovers-fm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-126-128-124-beats-per-minute-bpm","en|de|tr"
"megapolis-fm-1052-kryvyi-rih","Megapolis FM 105.2 Kryvyi Rih","Ukraine","slug-rewrite","old=megapolis-fm-1052-kryvyi-rih → new=megapolis-fm-105-2-kryvyi-rih","megapolis-fm-105-2-kryvyi-rih","en|uk|ru"
"metropolis-1049-1","Metropolis 104.9","Uruguay","slug-rewrite","old=metropolis-1049-1 → new=metropolis-104-9","metropolis-104-9","en"
"metal-fm-1","Metal FM","Germany","slug-rewrite","old=metal-fm-1 → new=metal-fm","metal-fm","en|de|tr"
"metal-only-httpwwwmetal-onlydemetal-only-httpwwwmetal-onlyde-24h-black-death-heavy-metal-rock-und-mehr","METAL ONLY - http://www.metal-only.de,METAL ONLY - http://www.metal-only.de - 24h Black Death Heavy Metal Rock und mehr!","Germany","slug-rewrite","old=metal-only-httpwwwmetal-onlydemetal-only-httpwwwmetal-onlyde-24h-black-death-heavy-metal-rock-und-mehr → new=metal-only-http-www-metal-only-de-metal-only-http-www-metal-only-de-24h-black-death-heavy-metal-rock-und-mehr","metal-only-http-www-metal-only-de-metal-only-http-www-metal-only-de-24h-black-death-heavy-metal-rock-und-mehr","en|de|tr"
"marandua-stereo-1007-fm","Marandua Stereo 100.7 FM","Colombia","slug-rewrite","old=marandua-stereo-1007-fm → new=marandua-stereo-100-7-fm","marandua-stereo-100-7-fm","en|es"
"mathis-fm-2","MATHIS FM","France","slug-rewrite","old=mathis-fm-2 → new=mathis-fm","mathis-fm","en|fr|ar"
"maracaibera-fm-983","MARACAIBERA FM 98.3","Bolivarian Republic Of Venezuela","slug-rewrite","old=maracaibera-fm-983 → new=maracaibera-fm-98-3","maracaibera-fm-98-3","en|es"
"magik-fm-vigan-1","Magik FM Vigan","The Philippines","slug-rewrite+mark-noindex","old=magik-fm-vigan-1 → new=magik-fm-vigan-1 ; junk:duplicate-of:magik-fm-vigan","magik-fm-vigan-1","en"
"mbour-fm-965","Mbour FM 96.5","Senegal","slug-rewrite","old=mbour-fm-965 → new=mbour-fm-96-5","mbour-fm-96-5","en|fr"
"mdr-jump-in-the-mix-aac","MDR Jump In The Mix (AAC)","Germany","mark-noindex","junk:codec-suffix:-aac","mdr-jump-in-the-mix-aac","en|de|tr"
"mbc-fm4u-1","MBC FM4U","The Republic Of Korea","slug-rewrite+mark-noindex","old=mbc-fm4u-1 → new=mbc-fm4u-1 ; junk:duplicate-of:mbc-fm4u","mbc-fm4u-1","en|ko"
"mdr-klassik-mp3-256","MDR Klassik MP3 256","Germany","mark-noindex","junk:codec-suffix:-256","mdr-klassik-mp3-256","en|de|tr"
"mdr-aktuell-953-fm","MDR AKTUELL 95.3 FM","Germany","slug-rewrite","old=mdr-aktuell-953-fm → new=mdr-aktuell-95-3-fm","mdr-aktuell-95-3-fm","en|de|tr"
"melody-1005","Melody 100.5","Greece","slug-rewrite","old=melody-1005 → new=melody-100-5","melody-100-5","en|el"
"mega-963-los-angeles-963-fm-kxol-fm-spanish-broadcasting-system-los-angeles-california","Mega 96.3 (Los Angeles) - 96.3 FM - KXOL-FM - Spanish Broadcasting System - Los Angeles, California","The United States Of America","slug-rewrite","old=mega-963-los-angeles-963-fm-kxol-fm-spanish-broadcasting-system-los-angeles-california → new=mega-96-3-los-angeles-96-3-fm-kxol-fm-spanish-broadcasting-system-los-angeles-california","mega-96-3-los-angeles-96-3-fm-kxol-fm-spanish-broadcasting-system-los-angeles-california","en|es"
"melodic-house-techno-technoloversfm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-beachclub-cocktailbar-2024-2025-2026-future-rave-126-128-124-beats-per-minute-bpm","Melodic House & Techno @ Technolovers.FM (Chillout, Beach, Festival, Sundowner, Relax, Ibiza, Sea, Ocean Music, Beachclub, Cocktailbar, 2024, 2025, 2026 Future Rave 126, 128, 124 Beats per Minute , BPM)","Germany","slug-rewrite","old=melodic-house-techno-technoloversfm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-beachclub-cocktailbar-2024-2025-2026-future-rave-126-128-124-beats-per-minute-bpm → new=melodic-house-techno-technolovers-fm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-beachclub-cocktailbar-2024-2025-2026-future-rave-126-128-124-beats-per-minute-bpm","melodic-house-techno-technolovers-fm-chillout-beach-festival-sundowner-relax-ibiza-sea-ocean-music-beachclub-cocktailbar-2024-2025-2026-future-rave-126-128-124-beats-per-minute-bpm","en|de|tr"
"melo-radio-lsk-katowice","Melo Radio Śląsk (Katowice)","Poland","slug-rewrite","old=melo-radio-lsk-katowice → new=melo-radio-slask-katowice","melo-radio-slask-katowice","en|pl"
"mdr-sputnik-popkult-1","MDR Sputnik Popkult","Germany","slug-rewrite+mark-noindex","old=mdr-sputnik-popkult-1 → new=mdr-sputnik-popkult-1 ; junk:duplicate-of:mdr-sputnik-popkult","mdr-sputnik-popkult-1","en|de|tr"
"megapolis-fm-880-nikopol","Megapolis FM 88.0 Nikopol","Ukraine","slug-rewrite","old=megapolis-fm-880-nikopol → new=megapolis-fm-88-0-nikopol","megapolis-fm-88-0-nikopol","en|uk|ru"
"megastar-fm-2","MEGASTAR FM","Afghanistan","slug-rewrite+mark-noindex","old=megastar-fm-2 → new=megastar-fm-2 ; junk:duplicate-of:megastar-fm","megastar-fm-2","en"
"mdr-sachsen-3","MDR Sachsen","Germany","slug-rewrite","old=mdr-sachsen-3 → new=mdr-sachsen","mdr-sachsen","en|de|tr"
"metro-dance-radio-1","Metro DANCE Radio","Bulgaria","slug-rewrite+mark-noindex","old=metro-dance-radio-1 → new=metro-dance-radio-1 ; junk:duplicate-of:metro-dance-radio","metro-dance-radio-1","en|bg"
"magik-fm-923-laoag","Magik FM 92.3 - Laoag","The Philippines","slug-rewrite","old=magik-fm-923-laoag → new=magik-fm-92-3-laoag","magik-fm-92-3-laoag","en"
"marijos-radijas-1","Marijos radijas","Lithuania","slug-rewrite+mark-noindex","old=marijos-radijas-1 → new=marijos-radijas-1 ; junk:duplicate-of:marijos-radijas","marijos-radijas-1","en|lt"
"mdr-aktuell-1","MDR Aktuell","Germany","slug-rewrite","old=mdr-aktuell-1 → new=mdr-aktuell","mdr-aktuell","en|de|tr"
"mdr-aktuell-aac-1","MDR Aktuell aac","Germany","slug-rewrite+mark-noindex","old=mdr-aktuell-aac-1 → new=mdr-aktuell-aac-1 ; junk:codec-suffix:-aac-1","mdr-aktuell-aac-1","en|de|tr"
"mbg-neuwied-gladbach-1","MBG Neuwied-Gladbach","Germany","slug-rewrite+mark-noindex","old=mbg-neuwied-gladbach-1 → new=mbg-neuwied-gladbach-1 ; junk:duplicate-of:mbg-neuwied-gladbach","mbg-neuwied-gladbach-1","en|de|tr"
"mdr-jump-trend-1","MDR Jump Trend","Germany","slug-rewrite+mark-noindex","old=mdr-jump-trend-1 → new=mdr-jump-trend-1 ; junk:duplicate-of:mdr-jump-trend","mdr-jump-trend-1","en|de|tr"
"mdr-nova-1","MDR NOVA","Germany","slug-rewrite","old=mdr-nova-1 → new=mdr-nova","mdr-nova","en|de|tr"
"maxiradio-1033-culiacn","Maxiradio 103.3 Culiacán","Mexico","slug-rewrite","old=maxiradio-1033-culiacn → new=maxiradio-103-3-culiacan","maxiradio-103-3-culiacan","en|es"
"megapolisnight-1","MegapolisNight","The Russian Federation","slug-rewrite+mark-noindex","old=megapolisnight-1 → new=megapolisnight-1 ; junk:duplicate-of:megapolisnight","megapolisnight-1","en|ru"
"megastar-fm-1","MegaStar FM","Afghanistan","slug-rewrite+mark-noindex","old=megastar-fm-1 → new=megastar-fm-1 ; junk:duplicate-of:megastar-fm","megastar-fm-1","en"
"mega-radio-1011-soroti-1011-fm-mp3","Mega Radio 101.1 - Soroti - 101.1 FM (MP3)","Uganda","slug-rewrite+mark-noindex","old=mega-radio-1011-soroti-1011-fm-mp3 → new=mega-radio-101-1-soroti-101-1-fm-mp3 ; junk:codec-suffix:-mp3","mega-radio-101-1-soroti-101-1-fm-mp3","en|sw"
"mlodie-fm","Mélodie FM","Belgium","slug-rewrite","old=mlodie-fm → new=melodie-fm","melodie-fm","en|nl|fr"
"mdt-radio-valencia-1073-fm","MDT RADIO Valencia 107.3 FM","Spain","slug-rewrite","old=mdt-radio-valencia-1073-fm → new=mdt-radio-valencia-107-3-fm","mdt-radio-valencia-107-3-fm","en|es|ca"
"media-fm-1055","Media Fm 105.5","Azerbaijan","slug-rewrite","old=media-fm-1055 → new=media-fm-105-5","media-fm-105-5","en|az"
"mega-site-1","Mega Site","Türkiye","slug-rewrite+mark-noindex","old=mega-site-1 → new=mega-site-1 ; junk:duplicate-of:mega-site","mega-site-1","en|tr"
"mega-fm-923","MEGA FM 92.3","Brazil","slug-rewrite","old=mega-fm-923 → new=mega-fm-92-3","mega-fm-92-3","en|pt"
"megaswara-fm-bogor-1008-mhz","Megaswara FM Bogor 100,8 MHZ","Indonesia","slug-rewrite","old=megaswara-fm-bogor-1008-mhz → new=megaswara-fm-bogor-100-8-mhz","megaswara-fm-bogor-100-8-mhz","en|id"
"mas-radio-1079-fm-kcko-fm-mas-medios-nogales-nogales-sonora","Mas Radio - 107.9 FM - KCKO-FM - Mas Medios Nogales - Nogales, Sonora","Mexico","slug-rewrite","old=mas-radio-1079-fm-kcko-fm-mas-medios-nogales-nogales-sonora → new=mas-radio-107-9-fm-kcko-fm-mas-medios-nogales-nogales-sonora","mas-radio-107-9-fm-kcko-fm-mas-medios-nogales-nogales-sonora","en|es"
"massive-dance-radio-1","Massive Dance Radio","Australia","slug-rewrite+mark-noindex","old=massive-dance-radio-1 → new=massive-dance-radio-1 ; junk:duplicate-of:massive-dance-radio","massive-dance-radio-1","en"
"marbescop-1","Marbescop","Spain","slug-rewrite+mark-noindex","old=marbescop-1 → new=marbescop-1 ; junk:duplicate-of:marbescop","marbescop-1","en|es|ca|fr"
"massa-fm-so-paulo","Massa FM São Paulo","Brazil","slug-rewrite","old=massa-fm-so-paulo → new=massa-fm-sao-paulo","massa-fm-sao-paulo","en|pt"
"max-fm-958-maximum-music-1","Max Fm 95.8 ‘Maximum Music'","Türkiye","slug-rewrite+mark-noindex","old=max-fm-958-maximum-music-1 → new=max-fm-95-8-maximum-music-2 ; junk:duplicate-of:max-fm-95-8-maximum-music","max-fm-95-8-maximum-music-2","en|tr"
"ms-fm-san-luis-potos-993-fm-xhtl-fm-mg-radio-san-luis-potos-sl-2","Más FM (San Luis Potosí) - 99.3 FM - XHTL-FM - MG Radio - San Luis Potosí, SL","Mexico","slug-rewrite+mark-noindex","old=ms-fm-san-luis-potos-993-fm-xhtl-fm-mg-radio-san-luis-potos-sl-2 → new=mas-fm-san-luis-potosi-99-3-fm-xhtl-fm-mg-radio-san-luis-potosi-sl-1 ; junk:duplicate-of:mas-fm-san-luis-potosi-99-3-fm-xhtl-fm-mg-radio-san-luis-potosi-sl","mas-fm-san-luis-potosi-99-3-fm-xhtl-fm-mg-radio-san-luis-potosi-sl-1","en|es"
"maxradioca-surround","Maxradio.ca (Surround)","Canada","slug-rewrite","old=maxradioca-surround → new=maxradio-ca-surround","maxradio-ca-surround","en|fr|es"
"mdr-aktuell-aac","MDR Aktuell (AAC)","Germany","mark-noindex","junk:codec-suffix:-aac","mdr-aktuell-aac","en|de|tr"
"mcot-radio-chiangmai-fm10075","MCOT Radio Chiangmai FM100.75","Thailand","slug-rewrite","old=mcot-radio-chiangmai-fm10075 → new=mcot-radio-chiangmai-fm100-75","mcot-radio-chiangmai-fm100-75","en|th"
"mdr-sputnik-insomnia-aac","MDR Sputnik Insomnia (AAC)","Germany","mark-noindex","junk:codec-suffix:-aac","mdr-sputnik-insomnia-aac","en|de|tr"
"meerradio-1","MeerRadio","The Netherlands","slug-rewrite+mark-noindex","old=meerradio-1 → new=meerradio-1 ; junk:duplicate-of:meerradio","meerradio-1","en|nl"
"mdr-sachsen-region-bautzen-1","MDR Sachsen region Bautzen","Germany","slug-rewrite+mark-noindex","old=mdr-sachsen-region-bautzen-1 → new=mdr-sachsen-region-bautzen-1 ; junk:duplicate-of:mdr-sachsen-region-bautzen","mdr-sachsen-region-bautzen-1","en|de|tr"
"mdr-sputnik-club-1","MDR SPUTNIK CLUB","Germany","slug-rewrite+mark-noindex","old=mdr-sputnik-club-1 → new=mdr-sputnik-club-1 ; junk:duplicate-of:mdr-sputnik-club","mdr-sputnik-club-1","en|de|tr"
"melody-1","Melody","Greece","slug-rewrite","old=melody-1 → new=melody","melody","en|el"
"mdr-sputnik-1044-fm","MDR SPUTNIK 104.4 FM","Germany","slug-rewrite","old=mdr-sputnik-1044-fm → new=mdr-sputnik-104-4-fm","mdr-sputnik-104-4-fm","en|de|tr"
"mdr-sachsen-1","MDR Sachsen","Germany","slug-rewrite+mark-noindex","old=mdr-sachsen-1 → new=mdr-sachsen-1 ; junk:duplicate-of:mdr-sachsen","mdr-sachsen-1","en|de|tr"
"mellowrockcom","MellowRock.com","The United States Of America","slug-rewrite","old=mellowrockcom → new=mellowrock-com","mellowrock-com","en|es"
"mdr-sachsen-anhalt-2","MDR Sachsen-Anhalt","Germany","slug-rewrite","old=mdr-sachsen-anhalt-2 → new=mdr-sachsen-anhalt","mdr-sachsen-anhalt","en|de|tr"
"meloda","Melodía","Bolivia","slug-rewrite","old=meloda → new=melodia","melodia","en"
"memoryradio-1-1","memoryradio 1","Germany","slug-rewrite+mark-noindex","old=memoryradio-1-1 → new=memoryradio-1-1 ; junk:duplicate-of:memoryradio-1","memoryradio-1-1","en|de|tr"
"memories-fm-899-cebu","MemoRieS FM 89.9 Cebu","The Philippines","slug-rewrite","old=memories-fm-899-cebu → new=memories-fm-89-9-cebu","memories-fm-89-9-cebu","en"
"metro-fm-951-ciudad-de-buenos-aires","Metro FM 95.1. Ciudad de Buenos Aires","Argentina","slug-rewrite","old=metro-fm-951-ciudad-de-buenos-aires → new=metro-fm-95-1-ciudad-de-buenos-aires","metro-fm-95-1-ciudad-de-buenos-aires","en|es"
"mtropole-fm","Métropole FM","France","slug-rewrite","old=mtropole-fm → new=metropole-fm","metropole-fm","en|fr|ar"
"menta-88-2","MENTA 88","Greece","slug-rewrite+mark-noindex","old=menta-88-2 → new=menta-88-2 ; junk:duplicate-of:menta-88","menta-88-2","en|el"
"mexicansima-mrida-989-fm-xhyw-fm-grupo-radio-digital-mrida-yucatn","Mexicanísima (Mérida) - 98.9 FM - XHYW-FM - Grupo Radio Digital - Mérida, Yucatán","Mexico","slug-rewrite","old=mexicansima-mrida-989-fm-xhyw-fm-grupo-radio-digital-mrida-yucatn → new=mexicanisima-merida-98-9-fm-xhyw-fm-grupo-radio-digital-merida-yucatan","mexicanisima-merida-98-9-fm-xhyw-fm-grupo-radio-digital-merida-yucatan","en|es"
"midlands-radio-christmas-mp3","Midlands Radio Christmas (MP3)","The United Kingdom Of Great Britain And Northern Ireland","mark-noindex","junk:codec-suffix:-mp3","midlands-radio-christmas-mp3","en"
"match-puerto-vallarta-895-fm-xhme-fm-grupo-acir-puerto-vallarta-ja","Match Puerto Vallarta - 89.5 FM - XHME-FM - Grupo ACIR - Puerto Vallarta, JA","Mexico","slug-rewrite","old=match-puerto-vallarta-895-fm-xhme-fm-grupo-acir-puerto-vallarta-ja → new=match-puerto-vallarta-89-5-fm-xhme-fm-grupo-acir-puerto-vallarta-ja","match-puerto-vallarta-89-5-fm-xhme-fm-grupo-acir-puerto-vallarta-ja","en|es"
"max-934","Max 93.4","Greece","slug-rewrite","old=max-934 → new=max-93-4","max-93-4","en|el"
"mdr-jump-rock-aac","MDR Jump Rock (AAC)","Germany","mark-noindex","junk:codec-suffix:-aac","mdr-jump-rock-aac","en|de|tr"
"maximum-90","Maximum 90 е","The Russian Federation","slug-rewrite","old=maximum-90 → new=maximum-90-e","maximum-90-e","en|ru"
"mdr-jump-aac","MDR Jump (AAC)","Germany","mark-noindex","junk:codec-suffix:-aac","mdr-jump-aac","en|de|tr"
"mxima-931-fm-coatzacoalcos","Máxima 93.1 FM Coatzacoalcos","Mexico","slug-rewrite","old=mxima-931-fm-coatzacoalcos → new=maxima-93-1-fm-coatzacoalcos","maxima-93-1-fm-coatzacoalcos","en|es"
"megaradiomix-3","MEGARADIOmix","Germany","slug-rewrite","old=megaradiomix-3 → new=megaradiomix","megaradiomix","en|de|tr"
"mdr-schlagerwelt-thringen-1","MDR Schlagerwelt Thüringen","Germany","slug-rewrite","old=mdr-schlagerwelt-thringen-1 → new=mdr-schlagerwelt-thuringen","mdr-schlagerwelt-thuringen","en|de|tr"
"mdr-tweens-1","MDR tweens","Germany","slug-rewrite","old=mdr-tweens-1 → new=mdr-tweens","mdr-tweens","en|de|tr"
"mega-983","MEGA 98.3","Argentina","slug-rewrite","old=mega-983 → new=mega-98-3","mega-98-3","en|es"
"mdr-schlagerwelt-thringen-2","MDR Schlagerwelt Thüringen","Germany","slug-rewrite+mark-noindex","old=mdr-schlagerwelt-thringen-2 → new=mdr-schlagerwelt-thuringen-1 ; junk:duplicate-of:mdr-schlagerwelt-thuringen","mdr-schlagerwelt-thuringen-1","en|de|tr"
"mediterraneo-983-mhz","Mediterraneo 98.3 Mhz","Argentina","slug-rewrite","old=mediterraneo-983-mhz → new=mediterraneo-98-3-mhz","mediterraneo-98-3-mhz","en|es"
"megazone-south-2","Megazone South","South Africa","slug-rewrite+mark-noindex","old=megazone-south-2 → new=megazone-south-2 ; junk:duplicate-of:megazone-south","megazone-south-2","en|af|zu"
"mtis-fm","Métis FM","France","slug-rewrite","old=mtis-fm → new=metis-fm","metis-fm","en|fr|ar"
"metal-radio-1","Metal Radio","Austria","slug-rewrite+mark-noindex","old=metal-radio-1 → new=metal-radio-1 ; junk:duplicate-of:metal-radio","metal-radio-1","en|de"
"metrpolis-stereo","Metrópolis Stereo","Colombia","slug-rewrite","old=metrpolis-stereo → new=metropolis-stereo","metropolis-stereo","en|es"
"mercy-rdi","Mercy Rádió","Hungary","slug-rewrite","old=mercy-rdi → new=mercy-radio","mercy-radio","en|hu"
"metal-express-radio-4","Metal Express Radio","Norway","slug-rewrite","old=metal-express-radio-4 → new=metal-express-radio","metal-express-radio","en|no"
"maibus-radio-1","MaiBus Radio","The Netherlands","slug-rewrite+mark-noindex","old=maibus-radio-1 → new=maibus-radio-1 ; junk:duplicate-of:maibus-radio","maibus-radio-1","en|nl"
"marmaris-yacht-marin-fm-1","Marmaris Yacht Marin FM","Türkiye","slug-rewrite+mark-noindex","old=marmaris-yacht-marin-fm-1 → new=marmaris-yacht-marin-fm-1 ; junk:duplicate-of:marmaris-yacht-marin-fm","marmaris-yacht-marin-fm-1","en|tr"
"ms-fm-san-luis-potos-993-fm-xhtl-fm-mg-radio-san-luis-potos-sl-1","Más FM (San Luis Potosí) - 99.3 FM - XHTL-FM - MG Radio - San Luis Potosí, SL","Mexico","slug-rewrite+mark-noindex","old=ms-fm-san-luis-potos-993-fm-xhtl-fm-mg-radio-san-luis-potos-sl-1 → new=mas-fm-san-luis-potosi-99-3-fm-xhtl-fm-mg-radio-san-luis-potosi-sl-2 ; junk:duplicate-of:mas-fm-san-luis-potosi-99-3-fm-xhtl-fm-mg-radio-san-luis-potosi-sl","mas-fm-san-luis-potosi-99-3-fm-xhtl-fm-mg-radio-san-luis-potosi-sl-2","en|es"
"mastixa-1077","Mastixa 107.7","Greece","slug-rewrite","old=mastixa-1077 → new=mastixa-107-7","mastixa-107-7","en|el"
"match-morelia-939-fm-xhmo-fm-morelia-mi","Match Morelia - 93.9 FM - XHMO-FM - Morelia, MI","Mexico","slug-rewrite","old=match-morelia-939-fm-xhmo-fm-morelia-mi → new=match-morelia-93-9-fm-xhmo-fm-morelia-mi","match-morelia-93-9-fm-xhmo-fm-morelia-mi","en|es"
"manx-radio-fm-1","Manx Radio FM","Isle Of Man","slug-rewrite+mark-noindex","old=manx-radio-fm-1 → new=manx-radio-fm-1 ; junk:duplicate-of:manx-radio-fm","manx-radio-fm-1","en"
"maxdance","MAX.DANCE","Germany","slug-rewrite","old=maxdance → new=max-dance","max-dance","en|de|tr"
"makina-_-wifon-fm","Makina _ WiFon Fm","Spain","slug-rewrite","old=makina-_-wifon-fm → new=makina-wifon-fm","makina-wifon-fm","en|es|ca"
"mxima-fm-969-fm-tuxtla-gutirrez","Máxima FM 96.9 FM Tuxtla Gutiérrez","Mexico","slug-rewrite","old=mxima-fm-969-fm-tuxtla-gutirrez → new=maxima-fm-96-9-fm-tuxtla-gutierrez","maxima-fm-96-9-fm-tuxtla-gutierrez","en|es"
"mdr-jump-in-the-mix-1","MDR Jump In The Mix","Germany","slug-rewrite+mark-noindex","old=mdr-jump-in-the-mix-1 → new=mdr-jump-in-the-mix-1 ; junk:duplicate-of:mdr-jump-in-the-mix","mdr-jump-in-the-mix-1","en|de|tr"
"mdr-sputnik-soundcheck-aac","MDR Sputnik Soundcheck (AAC)","Germany","mark-noindex","junk:codec-suffix:-aac","mdr-sputnik-soundcheck-aac","en|de|tr"
